id	tweet	label
id	my baby b pulling all her hair out in the back 🤦🏾‍♀️	0
id	RT @archaeologyart: Sudan, the Royal Necropolis of Meroe  (built between 250 B.C. - A.D. 320.) Nubian pyramids are pyramids that were built…	0
id	RT @boyxander_: @BlaqBonez I am a 16year old singer, i do R&amp;B and Afrobeats/afropop 🙏🏿🙏🏿🙏🏿   https://t.co/eMzvSf3eTV	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	Fuck this rat, I gotta get to work B ! https://t.co/N7mitzqy2C	0
id	@b_d_615 I’m mad because this you fr 🤣🤣	0
id	RT @8RUJA: i b like “i feel so lonely” then isolate myself	0
id	6th Boys Basketball  A: Fairfield 13, Lakeland 19 B: Fairfield 24, Lakeland 18	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	RT @boyxander_: @Mbahdeyforyou I am a 16year old singer, i do R&amp;B and Afrobeats/afropop 🙏🏿🙏🏿🙏🏿   https://t.co/eMzvSf3eTV	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	maybe we’re just gonna b friends? they’re asexual	0
id	i keep failing all my classes yet i’m doing nothing about it what’s wrong with me i used to get all a’s and b’s it… https://t.co/9uVuWbpuHF	0
id	RT @Angelmamii5: Tired of getting no interactions thanks	0
id	@honeynvodka Say less b	0
id	@TessaViolet Putting aside the literal meaning of pinning someone down to be in a relationship definitely constrain… https://t.co/RoUd7Lt8yv	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	finally got you out my bed, but I still can’t get you out my head.	0
id	RT @hornyIoI: this twitter snapchat and instagram rn https://t.co/ttVhnh3WV4	0
id	The current indoor temperature is 64.04. The humidity is 63.00. The temperature in Forestville is 55.85. The current time is 17:51:20	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	@lemmnpie A) we'll need a VERY big house to host all of our wonderful friends.  B) forever fan de la negra saltándo… https://t.co/4lC2n8d62N	0
id	@BackEnd__B Fuckkkk uuuuu 😹	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	@MariaBGriffin @AhhereLIO @eatyourgardn @IM64804597 @CMOIreland Up to you of course if one of the most respected sc… https://t.co/t5i9MUk6SV	0
id	RT @MrFrankBaraan: Whenever Duterte does presscons, he always places blame on others.  He wants to project an image of  infallibility. But…	0
id	RT @MattBellassai: people sending me emails after 4:30????  babe.... if the sun ain’t here, then neither am i	0
id	pls i want more moots RT/like this if you stan  nicki minaj cardi b ariana grande doja cat megan thee stallion lana… https://t.co/J48YTwW84Z	0
id	@B_Huffman1 you damn right	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	@AmstaffNole Agreed, I’m not speaking to this season. Whose our backup QB to Altmyer? My understanding is we poured… https://t.co/tmkqnVZL3L	0
id	RT @rello_numba9: Love to see it	0
id	RT @nyuracha: wait. so u can repost someones tweet and basically talk shit ab them in ur fleet and op wont b notified at all..? ratioing ex…	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	RT @the_bionicle: Just realized I haven't really shown off where b i g y e e t u s lives now. I added him to my shelf where he guards all o…	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	RT @velmamaa: no matter how sad i am i will always b hot	0
id	@b_swizzel @KeithAdam10 He asked first lemme see	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	RT @Jamloops: #BREAKING: B.C. records 717 new cases of #COVID19, yet another daily record - and 11 more deaths due to the virus. 18 cases i…	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	shit b a movie fr	0
id	RT @BKBSunSports: With 4 county, 3 region &amp; 2 state titles while averaging 345.5 points per season since 2010, no HoCo program has had the…	0
id	@young5_b @IcyBeann Wow man Nice 👍🏾	0
id	@undead808 @twinkleblinc @AlohaFrancesca @aeonexplorer @DeadlyClear @rcurtis808 @Realpersonpltcs @blueskies1750… https://t.co/EMc770J0pr	0
id	@BeaVianca_xiii Sanaooooool.  Send charge b! 😔	0
id	RT @parkjiminpics: jimin’s heart https://t.co/Qs8jM6N0F0	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	@DumondVince o yeah, NY POST Headline: Moscow Mitch makes T-Rex his B**ch: Grabs Transition by its bolsheviks to prove he ain't no pussy	0
id	Okay look, I’ve been drinking, but I’m pretty sure I just saw Dean have a nitrous oxide induced dream in which he w… https://t.co/iArKDWDp6m	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	Project Diskfork has started. Always remember. R O B B Y I S H E R E	0
id	@B_REInvest mf pulling out bullion on a flight lmfaoo	0
id	RT @MrFrankBaraan: #DuterteMeltdown is trending, b/c Duterte is throwing another major temper tantrum due to Leni's skyrocketing popularity…	0
id	RT @ReverendWarnock: I am glad that Senator @KLoeffler is listening to my sermons. One of my favorite sermons is entitled ‘Love your neighb…	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	RT @MrFrankBaraan: #DuterteMeltdown is trending, b/c Duterte is throwing another major temper tantrum due to Leni's skyrocketing popularity…	0
id	RT @jujjie_: @BlacBreee Lovee it B 💕	0
id	RT @ChuckGrassley: I’ve tested positive for coronavirus. I’ll b following my doctors’ orders/CDC guidelines &amp; continue to quarantine. I’m f…	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	RT @diggy_thug: Latina women are top tier  !⃝ 𝗧𝗵𝗶𝘀 𝗰𝗹𝗮𝗶𝗺 𝗶𝘀 𝐭𝐫𝐮𝐞	0
id	@VivaLa_Queen It just might,although I don’t think it will because unlike when you pee you aren’t really excreting waste when you cum 🤔	0
id	Everyday B. https://t.co/dj8d6Sqr6w	0
id	RT @blingbling_new: 블링블링(Bling Bling) ‘G.G.B’ Official Teaser #2  https://t.co/CLZt1MzV92  2020.11.17 6PM (KST) Coming Soon  #블링블링 #BlingBl…	0
id	RT @HoesBeWILIN: Should I leave him alone ?   A: No  B: A	0
id	@SmilockH b o t h	0
id	RT @VancouverSun: Vaughn Palmer: Horgan, B.C. Hydro continue to duck Site C questions https://t.co/9e66xUbOHY	0
id	Argentina strikes first! 🇦🇷	0
id	RT @lykous: Really cannot stop thinking about Katsuki quietly, softly, almost offhandedly mentioning to his dad that he likes a boy,   And…	0
id	@mikeplugh Right and it doesn’t help anyone lol. It just makes people think it helped them. I can sort of see the s… https://t.co/ZXvb6ClpNm	0
id	RT @sidvillainyV2: I b like idc and actually stop caring.	0
id	A good history lesson https://t.co/eeebzjN5Hf	0
id	RT @JordynneGrace: I like this photo so here it is on Twitter https://t.co/niZofWSS1B	0
id	@Jessie_B_Hill wood stock fire starter or make your own digital slot. Maybe toddler walk. Pram walkers. Pima the bi… https://t.co/PX2M7DdOvS	0
id	@CarpeNoctom @coinbase @BrianBrooksOCC How is that internet 2.0 in any way	0
id	RT @anianishele: Susan B Anthony, leader of the women’s suffrage movement: “I will cut off this right arm of mine before I will ever work o…	0
id	they always make a point to b like ya I would never romantically tho idk if at this point it’s not that it feels like it but it is lmao rip	0
id	RT @beeyawnsaye: everyday i ask who wanna b my bf and nobody answers me 😔 https://t.co/mqSkN8Ya4S	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	@brookebarrick @CBSSunday @BarackObama @GayleKing Is it your position that NO AfrAm woman and no Black woman is nec… https://t.co/kqom2k2EaW	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	Trump ousts Homeland Security cyber chief Chris Krebs, who called election secure.  @realDonaldTrump is one vendict… https://t.co/4Flj4hHAs2	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	RT @genderfugitive: This bitch put Thomas Sankara and Fred Hampton in B tier....	0
id	RT @degrees_94: Kai :  wonsik (Ravi) ah, it’s not you’re watching me it’s I’m letting you watch me. Got it? Ravi’s comment : thank you for…	0
id	@Steve______B Don’t hate throwing it in the mix	0
id	Oh y’all tweeting tweeting today y’all tryna show the new comers it’s really lit over heaaa😭	0
id	RT @RealSaavedra: Have a feeling this does not include attacks on the Electoral College	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	RT @25th_Prestige: Who exactly are we deterring by keeping troops on the ground in Afghanistan, Dan?  A) Taliban B) AQ C) Islamic State D)…	0
id	Following weeks of warnings, Gov. J.B. Pritzker on Tuesday followed through with a series of new statewide coronavi… https://t.co/FfGtG5IHaC	0
id	I aspire to have the confidence of men at gas stations and drunk people singing karaoke	0
id	@Danjamin_B @Wowhead yeah but this last week i was making progress towards a vicious saddle, almost had it, could’ve just used a heads up!	0
id	RT @awkward_duck: Atlanta, as in Atlanta, Georgia? The place leading in wealth disparity, and displacement b/c of deals these politicians c…	0
id	Tell the truth......lose your job. At least you can feel good a/b yourself for doing the right thing https://t.co/DoYfxAUFk1	0
id	@bossarielle Definitely B	0
id	having selective memory is a b!tch because no I don’t remember what day my paper is due but I sure as hell remember… https://t.co/2qLkqOP3oP	0
id	@jaelaoco naol	0
id	keyboard is borked, but i've got an extrenal one, so i guess this is what's happening now. Perhaps I should look in… https://t.co/lugxbBIWac	0
id	@optimisticnotme hit the gc b	0
id	@Short_Chick_1 @itsmegrace_b @DenverBizGuy @Mara_Cassanndra @DebtCrisisOrg @AOC If you can’t pass a basic financial… https://t.co/Vz9fAREiMX	0
id	@biyabiyabiyang @marthaarradaza hue, i’m nothing to her b haha	0
id	@TheBigPaunch @B_Rabbit843 You can tell I'm getting under his fat.	0
id	"The kingdom of God is not a democracy.  Wickedness and righteousness are not legislated by majority vote.  Right a… https://t.co/dNlbGVnvnJ	0
id	RT @_Malcnificent: My guy on the Avengers B team 😭	0
id	RT @Bengy1k: i could b in need and i still won’t ask.	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	@ReutersBiz Don’t play with my emotions, is it happening or not?	0
id	Doja doing a Cardi B meltdown ?	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	@ShepherdTamer @Markozeta_PE @Jessiie_B he won't be able to resist messing with Jessiie	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	Amazon Fresh store begins autonomous checkout war | Modern Retail https://t.co/UHhnS6mhJB  "Once thought of as a di… https://t.co/kMQvyJyLjt	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	Horny, need 2 fuck A b!tch.	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	@MariaBGriffin @AhhereLIO @eatyourgardn @IM64804597 @CMOIreland Well you don’t know if this source is reliable but… https://t.co/5Y3pvSXsqX	0
id	@theklausacademy yeah the b stands for 🅱️onstant or y-🅱️intercept	0
id	Wishing the Made for each other couple - Our @dhanushkraja &amp; Mrs. @ash_r_dhanush a Happy 16th Wedding Anniversary !… https://t.co/uRmBL1Sn4I	0
id	Thank you next b*ch 💁🏾‍♀️ https://t.co/qZ7QPctWwv	0
id	RT @PaulaChertok: With all his abuses of power—trying to get Ukraine to smear Biden, pushing Russian disinformation, getting USPS to delay…	0
id	"I love responding to y'all mad ass in the most calm way possible lmfao y'all b too heated over my pretty ass opini… https://t.co/u4Th8iDOgs	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	@putsman81791 @kimguilfoyle @realDonaldTrump @GOP Lmfao” wipe the tech giants off the internet “? Did u proof read… https://t.co/GHVpfx1zLV	0
id	i feel terrible b/c these girls all trained stupid hard just to get played  by a company too shortsighted to do any… https://t.co/1rdbdG2lFt	0
id	@Edwinaaaa_b Lmfaoooooo	0
id	I’m voting for @Harry_Styles for best international artist of the ARIAs awards 2020 #ARIAsHarryStyles  b	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	RT @KeithOlbermann: You’re a fucking idiot https://t.co/N0nxpQXsNR	0
id	@IWasAtTheGame For small school games that’s not going to be enough. I come from a class b school and everyone gets… https://t.co/2GaUQhUUs1	0
id	hello oomfs who've made a class of 2020 edit how did yall make the intro with the b&amp;w picture ?? asking for research purposes	0
id	RT @ypazovamplife: @Peter_Gaizer @souIjaj used to ride switch mongo on da Plan B 🤢	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	RT @RexChapman: Timeline cleanser:   Baby butterfly... https://t.co/o5y9sUwRsq	0
id	patiently waiting for b a e so i can go to sleep	0
id	@usqueadmortem1 @DickieRAnderson @caylanford I'm open to new information or refutation of Ford's version of events… https://t.co/WaK9jUJRL1	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	i only want a s/o when i b bored and im bored	0
id	There would be a great Don’t Trust the B in Apartment 23 episode where it’s revealed that Chloe runs Deuxmoi	0
id	RT @_C0BI: @100itBandz_wavy Police get away everyday b	0
id	RT @FloresErwina: date me b'cause i'm single	0
id	RT @shanaynaomi: I b minding my damn business then Snapchat memories b like “U MUST FEEL PAIN”	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	RT @funder: All Dem Senators at this big tech hearing should ask Lindsey Graham why he illegally pressured the GA Secretary of State to thr…	0
id	RT @heavenbrat: i b like “idc” then rebrand myself and grow as a person	0
id	@Rosie_wearamask @GOP Republicans will either not comment or speak in general terms until Grey-hair-grey-face is in jail.	0
id	And I just listened to the New Yorker Radio Hour Podcast and got scared b/c it said the GOP was recasting itself as… https://t.co/Jd2dPTWFky	0
id	RT @gossipbabies: So Twitter is Instagram now and Instagram is a mall . What’s next Amazon is the state ?? Wait	0
id	sometimes I forget b*n shapiro exists, then I remember, and my day is ruined	0
id	@PaulDBrant @AdamWagner1 His "clarification" still tries to downplay it by insisting on the many non-antisemites. W… https://t.co/rsN0S7AmvQ	0
id	Come and see 📱𝕄𝖆𝖓𝖎𝖆🛍🎒's LIVE in #BIGOLIVE: Working on a remix   https://t.co/dup5Tcsw90 https://t.co/UIskpMGBXp https://t.co/hWKGSMVyRK	0
id	how u gonna b a socialist w the american and french flag in ur dn make it make sense https://t.co/NdbcpAyjw9	0
id	@jaysr28 Word b, we have no life anymore 😂😂	0
id	RT @Sifill_LDF: Yes. B/c your heart was in it for sure when you voted for a bill w/no direct payments to struggling Americans &amp; no support…	0
id	@PhilipRucker @pkcapitol Someone has dirt on him, and it’s not that he’s gay b/c gay is normal, everyone already kn… https://t.co/BisjH1AoSN	0
id	@EricTrump @realDonaldTrump Why?and how can u b proud of him?	0
id	RT @MasterWuggles: Iris was such a weird choice for the champion in B/W2 but her theme is probably my favorite champion theme in the Pokemo…	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	@B_Libby @Ann91237283 @FiremedicFB @JJ42121957 @brennan_elliott @IamLaceyChabert @BonSomerville @maggielawson… https://t.co/gxc4wdRCyo	0
id	@Chief_Gleesh LMAAAOOOOOO i already know mfs gonna b on me 😭	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	Lmfao nobody fucking book with air b&amp;b	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	@XxxNautica I fucking DO, my B	0
id	RT @MrFrankBaraan: #DuterteMeltdown is trending, b/c Duterte is throwing another major temper tantrum due to Leni's skyrocketing popularity…	0
id	RT @MyTigersDen: can you imagine the world domination if nu'est gets to promote more, and certainly more than 2 weeks per promo?  and this…	0
id	Come and see 💔DM🏀E🏃🏾‍♂️🏚's LIVE in #BIGOLIVE: #chat Girl come here 👀👀✅Box me out💔 👇🏾👆🏾🏃🏾‍♂️🏚🗣💯… https://t.co/nRVqhBivJA	0
id	@ShepherdTamer @Jessiie_B Also I'll be sad if you're not in fact an actual dog playing minecraft	0
id	@HEStylesNZ @lovefaithharry Thank you so much for doing this!! This would be the best birthday present ever!! https://t.co/WzT5Qm1nip	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	RT @msthuggerr: u smoke?   cause weed b cute together	0
id	RT @younglexx13: how u smoke but cant roll?	0
id	RT @rickyvasquezzzz: Niggas be fold.   ⓘ  𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹 𝘀𝗼𝘂𝗿𝗰𝗲𝘀 𝘀𝘁𝗮𝘁𝗲𝗱 𝘁𝗵𝗮𝘁 𝗶𝘀 𝘁𝗿𝘂𝗲	0
id	my mom and step mom always b like ‘no man wants a wife who can’t cook’ first of all ms gurl i do know how to cook i… https://t.co/MYZl9gwgfO	0
id	@keriisosa @B__Smizzy dude dye that shit you grown 😂	0
id	RT @matthewmaddock: Today, myself and a growing list of Michigan Legislators have decided that @GovWhitmer has crossed the line and will be…	0
id	RT @expensesss: bitches b lurking on my page liking shit lmaooo pathetic.	0
id	@B_Wacko @Netminder97 Really depends on the day.. some days.. please lay me off. 🤣🤣. But I work with the public.  S… https://t.co/HyTKOYx5q0	0
id	RT @2ndGearZ: When ya ex entertaining her line up of new niggas and you text her “hey”	0
id	B R U H	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	@mrgamerboi I think the problem is: a) bad Terms of service from private corps b) When private corps are monopolies… https://t.co/Qkb2hNxVRR	0
id	It’s the way tht nevies just need to vote once a day on idol champ and yet, they turn a b!ind eye and cry about idle not getting any awards	0
id	RT @leanwdafanta: ik niggas be mad when they finally get 2 talk to me and i b weird asf	0
id	@wonpillieaj i B E L I E V E he lowkey likes it 😉✨😉✨😉✨😉✨😉✨😉✨	0
id	@GechFN my b u got like 5 tweets	0
id	Come hangout with me &gt; sound trip muna on #BIGOLIVE https://t.co/YgFaeNbFhD https://t.co/FhzcZc3v4h	0
id	Opp Ass On 😭 https://t.co/V2Lc0XLkxa	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	RT @DanPriceSeattle: The founders of Amazon and Walmart have gotten $133 billion richer in the pandemic.  Meanwhile, 20% of all small busin…	0
id	RT @KIINGR0D: Mfs b clowns	0
id	balloons https://t.co/SDAV5Z3AtP	0
id	RT @NoContxtmon: Submitted by @b_mynerva https://t.co/lUbK4P622J	0
id	Okay I’m not going to come on Twitter until 12am tomorrow because a b!tch is addicted rn 👍🏽	0
id	Just realized I haven't really shown off where b i g y e e t u s lives now. I added him to my shelf where he guards… https://t.co/wjQdyC3c0T	0
id	@drippingdollz must b that lil boy	0
id	@numlungzthe1 @ninjasniperpon1 NEVER underestimate the savageness of k.g.b.	0
id	RT @skoolgrls: i honestly hope some of you get b€at on the streets once we're allowed to go out again	0
id	WEAR. A. MASK. 😷	0
id	@DaviSense They made B yell and point demand to stop the stroller on our run. It was cute!	0
id	A with a touch of B https://t.co/qr5vfPAkTj	0
id	My mom said the backdoor of the house back home has the same draft as cardi b’s backdoor...	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	RT @RashidaTlaib: It’s plain and simple, folks. The Republican members of the Wayne County Board of Canvassers put politics above their dut…	0
id	RT @aniyahxmarie: just b/c people wanna make twitters now that dnt mean they dickeatingggg like STFU everything is not dick eating🙄	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	RT @wipemysnot: i B like IDGAF then Open the Notes app	0
id	@DefundBBC Shame shame shame #DefundTheBBC	0
id	RT @rashaexx: if you don’t say “yes mum” or “yes mummy” when answering yur mum,YU ARE A VAGABOND😭	0
id	So pretty❤ @B_hundred_Hyun @weareoneEXO https://t.co/bsEGaw2LoJ	0
id	@realDonaldTrump You're a lame duck and YOU WILL leave January 20, 2021. Full stop, end of story.... B*tch, bye....	0
id	You bitches b siiickkkk 😣	0
id	@SoaRDylan @cxlturess dylan i wish i  could do instagram but my phone is b roken D:	0
id	@ConsciousBuddah deadass bruh, they need to stop playing. we starving out here b! *that brotha starvin!*	0
id	RT @hezzalion: Wife material: https://t.co/TZ58O1NoEI	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	RT @ellkay_: Twitter stories? Another place for me to post screenshots of what I’m listening to to people who do not care? I’m down	0
id	RT @jooaegyo: once shownu decides to actually bleach his hair and be a blondie it's over for us b*tches https://t.co/1tiXHIrHl1	0
id	@b_is_starving drink water and have a little bit of ice cream after purging, then take ur middle finger and index f… https://t.co/YhparrsjtI	0
id	RT @maribuccks: the wanna b unbothered	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	i love talking to ms.B ❤️	0
id	@thejayeletia On my way ! 💫	0
id	@BlacBreee Lovee it B 💕	0
id	take her Nigga?😏 A. Yes B. Ofc C. Tomorrow	0
id	RT @maykcals: im sorry but non-binary people’s identities should not be discussed or validated by cis people	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	@homeintaeh @Tetemasita Sorry I answered you in Spanish 😂	0
id	RT @jaredisnumb: if y = mx + b then y = tf am i always sad.	0
id	Only 15 spots left in our Hit Parade Diamond Edition Autographed NFL Full-Size Helmet Break!!! These helmets are aw… https://t.co/aacLvTFrBO	0
id	RT @one87onapig: men b like “i’ve never seen 2 pretty best friends” then hits on the entire friend group	0
id	RT @Dynasty_Owner: A trade went down in a league today. Who won this deal?  Vote below 👀⬇️  🦠- A. Rodgers + Conner + Fulgham + ‘21 2nd  💊-…	0
id	What type of ED? I mainly restrict these days. B/P SUPER rarely   Have I considered recovery? Lol I'm too fat for r… https://t.co/l8ZXBqeZc1	0
id	RT @Abacoitist: @pepesgrandma 11/3 Trump had 29,121 11/10 Trump has 27,120  Looses 6-/+ %....wonder how this compares to losses in other ar…	0
id	RT @NicolleDWallace: Must see A.B. Stoddard: https://t.co/8kXMM8Nz1A	0
id	RT @j0miloju: if you put your college career at the hands of academic advisors just be prepared to graduate late 💀	0
id	RT @mattyglesias: In some ways the hinge point of the modern Democratic Party was Hillary Clinton breaking out this line:   “If we broke up…	0
id	@abandonedameric The train is more beautiful in color, but the sky is more beautiful in B&amp;W. So, B&amp;W.	0
id	yes i hit b.tches in da mouth when they lie to me.😘	0
id	RT @miaasilvana: i b like idc then throw up from anxiety	0
id	some americans are just dumb straight ass fucking D U M B https://t.co/ffIfOPehUo	0
id	@Dr_B_Pearl “Restorative Justice is not Enough” by Mariame Kaba and co. in For The Children? by Erica Meiners	0
id	I’m voting for @Harry_Styles for best international artist of the ARIAs awards 2020 #ARIAsHarryStyles b	0
